rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,5,2,8,random,-1,6,2,2
199,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,3,3,3
198,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,2,3,2
197,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
196,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
195,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,2,3,2
194,25,56,graphml/AttMpls.graphml,9,2,16,random,-1,3,3,3
193,25,56,graphml/AttMpls.graphml,5,2,8,random,-1,2,3,2
192,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,4,3
191,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,4,4,4
190,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
189,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,4,3
188,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,2,2,2
187,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,2,2,2
186,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,4,4,4
185,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,3,3,3
184,25,56,graphml/AttMpls.graphml,6,2,10,random,-1,2,2,2
183,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,2,3,2
182,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,2,2,2
181,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
180,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,2,2,2
179,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,2,3,2
178,25,56,graphml/AttMpls.graphml,5,2,8,random,-1,4,3,3
177,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,2,2,2
176,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,3,3,3
175,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
174,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
173,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,2,3,2
172,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
171,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,4,4,4
170,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,4,4,4
169,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,4,4,4
168,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,4,4,6
167,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,3,4,3
166,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
165,25,56,graphml/AttMpls.graphml,5,2,8,random,-1,2,4,2
164,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,2,3,2
163,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,2,2,2
162,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,4,4,4
161,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
160,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,5,5,5
159,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,3,3,3
158,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,2,2,2
157,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,2,2,2
156,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,6,3
155,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,4,4,4
154,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
153,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
152,25,56,graphml/AttMpls.graphml,6,2,10,random,-1,6,4,3
151,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,3,3,3
150,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,5,2,3
149,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,3,3,3
148,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
147,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,3,3,3
146,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,4,4,4
145,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,2,2,2
144,25,56,graphml/AttMpls.graphml,5,2,8,random,-1,4,5,6
143,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
142,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,2,3,2
141,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
140,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,2,2,2
139,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,3,3,3
138,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
137,25,56,graphml/AttMpls.graphml,5,2,8,random,-1,2,2,2
136,25,56,graphml/AttMpls.graphml,5,2,8,random,-1,4,4,14
135,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,4,3,8
134,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,3,3,3
133,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,3,3,3
132,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,4,4,4
131,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
130,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,4,4,4
129,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,2,3,2
128,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
127,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,2,3,2
126,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,4,4,4
125,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,2,2,2
124,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,4,4,4
123,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
122,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,3,3,3
121,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,2,2,2
120,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,3,7,3
119,25,56,graphml/AttMpls.graphml,4,2,6,random,-1,2,2,2
118,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,2,2,2
117,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,4,4,4
116,25,56,graphml/AttMpls.graphml,7,2,12,random,-1,2,2,2
115,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,2,2,2
114,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,3,3,3
113,25,56,graphml/AttMpls.graphml,3,2,4,random,-1,3,3,3
112,25,56,graphml/AttMpls.graphml,2,2,2,random,-1,2,2,2
