rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,2,2,2
199,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,6,-1,-1
198,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,6,6,4
197,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,8,6,8
196,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
195,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,3,3,3
194,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
193,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,4,4,4
192,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
191,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,-1,-1,-1
190,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
189,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
188,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,-1,-1,-1
187,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,2,4,2
186,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,3,3,3
185,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,3,3,3
184,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,5,5,5
183,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,-1,-1,-1
182,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
181,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
180,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
179,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,2,2,2
178,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,4,5,4
177,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,-1,-1,-1
176,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,3,3,3
175,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,2,4,2
174,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,2,6,2
173,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
172,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
171,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
170,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
169,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,2,4,2
168,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,7,3,3
167,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,9,9,9
166,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
165,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,-1,-1,-1
164,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
163,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
162,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
161,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
160,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,3,3,3
159,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,3,3,3
158,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
157,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,31,15,-1
156,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,4,-1,4
155,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,-1,-1,-1
154,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,-1,-1,-1
153,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,7,9,7
152,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
151,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,3,3,3
150,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,-1,-1,-1
149,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,4,-1,4
148,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,6,6,4
147,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
146,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
145,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
144,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
143,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
142,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
141,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,4,6,11
140,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,-1,-1,-1
139,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,-1,-1,-1
138,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,3,3,3
137,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,4,4,4
136,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,3,3,3
135,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,-1,-1,-1
134,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
133,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
132,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,4,4,4
131,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,3,5,5
130,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,2,2,2
129,25,56,graphml/AttMpls.graphml,3,16,32,random,-1,3,7,3
128,25,56,graphml/AttMpls.graphml,2,16,16,random,-1,4,3,3
127,25,56,graphml/AttMpls.graphml,4,16,48,random,-1,-1,-1,-1
