rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,2,2,2
199,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
198,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
197,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,3,-1,3
196,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
195,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
194,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
193,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
192,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
191,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
190,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
189,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
188,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
187,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,4,-1,4
186,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
185,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
184,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
183,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
182,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
181,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
180,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,2,4,2
179,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,8,8,-1
178,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
177,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
176,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
175,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,4,4,4
174,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
173,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,3,3,3
172,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
171,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
170,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
169,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
168,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
167,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
166,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
165,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
164,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,4,4,4
163,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,8,-1,8
162,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
161,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,4,4,4
160,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
159,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
158,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
157,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
156,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
155,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
154,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,5,4,5
153,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
152,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
151,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
150,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
149,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,4,4,4
148,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,8,6,-1
147,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
146,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
145,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
144,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
143,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,4,4,4
142,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,6,6,-1
141,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,2,2,2
140,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,5,5,7
139,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,3,8,3
138,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
137,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
136,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
135,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,2,3,2
134,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,3,3,3
133,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
132,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,2,4,2
131,25,56,graphml/AttMpls.graphml,2,24,24,random,-1,-1,-1,-1
130,25,56,graphml/AttMpls.graphml,3,24,48,random,-1,-1,-1,-1
