rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,3,13,26,random,-1,2,2,2
199,25,56,graphml/AttMpls.graphml,4,13,39,random,-1,-1,-1,-1
198,25,56,graphml/AttMpls.graphml,3,13,26,random,-1,32,18,-1
197,25,56,graphml/AttMpls.graphml,5,13,52,random,-1,-1,-1,-1
196,25,56,graphml/AttMpls.graphml,5,13,52,random,-1,-1,-1,-1
195,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,7,3,3
194,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,4,4,4
193,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,-1,-1,-1
192,25,56,graphml/AttMpls.graphml,4,13,39,random,-1,-1,-1,-1
191,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,-1,-1,-1
190,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,3,3,3
189,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,3,3,3
188,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,3,3,3
187,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,5,14,5
186,25,56,graphml/AttMpls.graphml,3,13,26,random,-1,5,3,-1
185,25,56,graphml/AttMpls.graphml,5,13,52,random,-1,-1,-1,-1
184,25,56,graphml/AttMpls.graphml,5,13,52,random,-1,-1,-1,-1
183,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,2,6,2
182,25,56,graphml/AttMpls.graphml,4,13,39,random,-1,-1,-1,-1
181,25,56,graphml/AttMpls.graphml,5,13,52,random,-1,-1,-1,-1
180,25,56,graphml/AttMpls.graphml,3,13,26,random,-1,-1,-1,-1
179,25,56,graphml/AttMpls.graphml,3,13,26,random,-1,4,4,2
178,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,5,3,5
177,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,4,9,4
176,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,11,11,-1
175,25,56,graphml/AttMpls.graphml,2,13,13,random,-1,3,3,3
174,25,56,graphml/AttMpls.graphml,3,13,26,random,-1,13,11,21
