rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,3,3,3
199,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,2,3,2
198,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,2,2,2
197,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,3,4,3
196,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
195,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,2,2,2
194,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,5,5,5
193,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
192,25,56,graphml/AttMpls.graphml,4,3,9,random,-1,7,8,5
191,25,56,graphml/AttMpls.graphml,4,3,9,random,-1,2,3,2
190,25,56,graphml/AttMpls.graphml,4,3,9,random,-1,2,2,2
189,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
188,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,5,3,3
187,25,56,graphml/AttMpls.graphml,4,3,9,random,-1,5,5,4
186,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
185,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,2,3,2
184,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
183,25,56,graphml/AttMpls.graphml,4,3,9,random,-1,3,3,3
182,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
181,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,5,7,5
180,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,4,4,4
179,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
178,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,5,7,5
177,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,3,3,3
176,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,2,2,2
175,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,5,5,5
174,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,2,2,2
173,25,56,graphml/AttMpls.graphml,4,3,9,random,-1,2,4,2
172,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
171,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
170,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
169,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,2,2,2
168,25,56,graphml/AttMpls.graphml,4,3,9,random,-1,3,3,4
167,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,2,3,2
166,25,56,graphml/AttMpls.graphml,5,3,12,random,-1,3,3,3
165,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,2,2,2
164,25,56,graphml/AttMpls.graphml,4,3,9,random,-1,2,3,2
163,25,56,graphml/AttMpls.graphml,4,3,9,random,-1,3,3,3
162,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,4,4,4
161,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,3,3,3
160,25,56,graphml/AttMpls.graphml,5,3,12,random,-1,2,4,2
159,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,2,2,2
158,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,4,4,4
157,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,5,5,5
156,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,2,3
155,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
154,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,3,3,3
153,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,4,4,4
152,25,56,graphml/AttMpls.graphml,2,3,3,random,-1,5,5,10
151,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,3,3,3
150,25,56,graphml/AttMpls.graphml,3,3,6,random,-1,4,4,4
