rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,12,5,4
199,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,3,2
198,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,3,2
197,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,2,2
196,25,56,graphml/AttMpls.graphml,5,5,20,random,-1,8,3,4
195,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,-1,-1,-1
194,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,2,2
193,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,2,2
192,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,3,2
191,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
190,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,5,5,-1
189,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,2,2,2
188,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,4,4,4
187,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
186,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,3,2
185,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,2,2
184,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,2,2
183,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
182,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,4,-1,4
181,25,56,graphml/AttMpls.graphml,5,5,20,random,-1,-1,-1,-1
180,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
179,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
178,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,15,3,3
177,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
176,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,5,3,3
175,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,3,5,3
174,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
173,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
172,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,2,2,2
171,25,56,graphml/AttMpls.graphml,5,5,20,random,-1,8,6,12
170,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,6,7,5
169,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,3,2
168,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
167,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,4,3
166,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,4,3,3
165,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,2,2
164,25,56,graphml/AttMpls.graphml,7,5,30,random,-1,2,4,2
163,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,2,2
162,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,6,10,12
161,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
160,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,3,2
159,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
158,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,3,3,3
157,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,4,3
156,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
155,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,3,2
154,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
153,25,56,graphml/AttMpls.graphml,5,5,20,random,-1,9,5,5
152,25,56,graphml/AttMpls.graphml,9,5,40,random,-1,-1,-1,-1
151,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,4,6,8
150,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,2,2,2
149,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,2,2
148,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,4,8,4
147,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
146,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,2,2
145,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,2,2,2
144,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,5,5,5
143,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,5,5,5
142,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,3,3,3
141,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
140,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,4,6,-1
139,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
138,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,4,11,4
137,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,2,2
136,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,3,3,3
135,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,-1,-1,-1
134,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
133,25,56,graphml/AttMpls.graphml,5,5,20,random,-1,2,2,2
132,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
131,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
130,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,8,3
129,25,56,graphml/AttMpls.graphml,5,5,20,random,-1,2,2,2
128,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
127,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,4,-1,4
126,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,2,2
125,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,4,4,4
124,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,-1,-1,-1
123,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,2,3,2
122,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,3,2
121,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,-1,-1,-1
120,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,11,-1,9
119,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,4,11,4
118,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
117,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
116,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,2,2
115,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,4
114,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,2,2
113,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
112,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
111,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
110,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,4,4,4
109,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,2,2,2
108,25,56,graphml/AttMpls.graphml,5,5,20,random,-1,2,2,2
107,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,3,3,3
106,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
105,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,7,3,7
104,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,3,3,3
103,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,2,2
102,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,5,5,5
101,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,2,2
100,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,4,4,8
99,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,2,3,2
98,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,2,2,2
97,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,4,6,-1
96,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,4,4,4
95,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,4,4,4
94,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,4,6,3
93,25,56,graphml/AttMpls.graphml,2,5,5,random,-1,4,4,4
92,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,2,2
91,25,56,graphml/AttMpls.graphml,4,5,15,random,-1,8,17,25
90,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,6,4,4
89,25,56,graphml/AttMpls.graphml,3,5,10,random,-1,2,2,2
