rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,3,3,3
199,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,7,7,7
198,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,5,15,5
197,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,-1,-1,-1
196,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,10,10,10
195,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,3,3,3
194,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,2,2,2
193,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,5,5,5
192,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,5,5,5
191,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,3,3,3
190,93,103,graphml/Oteglobe.graphml,3,8,16,random,-1,8,8,8
189,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,3,3,3
188,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,10,10,10
187,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,4,4,4
186,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,11,11,11
185,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,16,16,16
184,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,6,6,6
183,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,-1,-1,-1
182,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,4,4,4
181,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,9,9,9
180,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,-1,-1,-1
179,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,7,7,7
178,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,11,11,11
177,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,4,4,4
176,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,4,4,4
175,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,5,5,5
174,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,8,8,8
173,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,10,10,10
172,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,7,7,7
171,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,9,9,9
170,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,5,5,5
169,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,14,15,14
168,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,14,14,14
167,93,103,graphml/Oteglobe.graphml,3,8,16,random,-1,-1,-1,-1
166,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,9,9,9
165,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,13,22,13
164,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,-1,-1,-1
163,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,4,4,4
162,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,7,7,7
161,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,12,12,12
160,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,3,6,3
159,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,5,5,5
158,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,13,13,13
157,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,5,5,5
156,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,9,9,9
155,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,7,7,7
154,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,6,6,6
153,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,5,5,5
152,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,9,9,9
151,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,3,3,3
150,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,10,10,10
149,93,103,graphml/Oteglobe.graphml,2,8,8,random,-1,70,22,-1
148,93,103,graphml/Oteglobe.graphml,1,8,0,random,-1,8,8,8
