rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,18,-1,18
199,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,8,9,8
198,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
197,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
196,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,5,5,5
195,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,4,4,4
194,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,2,2,2
193,93,103,graphml/Oteglobe.graphml,3,22,44,random,-1,-1,-1,-1
192,93,103,graphml/Oteglobe.graphml,3,22,44,random,-1,3,3,3
191,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,5,5,5
190,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,5,5,5
189,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,4,4,4
188,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,8,8,8
187,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
186,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,2,2,2
185,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,14,14,14
184,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,6,6,6
183,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
182,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,13,-1,11
181,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,3,3,3
180,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
179,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,2,2,2
178,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
177,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,4,4,4
176,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
175,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,8,8,8
174,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,5,5,5
173,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
172,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
171,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,10,10,10
170,93,103,graphml/Oteglobe.graphml,3,22,44,random,-1,2,2,2
169,93,103,graphml/Oteglobe.graphml,3,22,44,random,-1,-1,-1,-1
168,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,6,6,6
167,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
166,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
165,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,8,8,8
164,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,7,17,7
163,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
162,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
161,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
160,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,4,4,4
159,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,3,-1,3
158,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,9,9,9
157,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,8,8,8
156,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,9,9,9
155,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,3,3,3
154,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,5,5,5
153,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
152,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,3,3,3
151,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,3,3,3
150,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,8,8,8
149,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
148,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
147,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
146,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
145,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
144,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,2,2,2
143,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,4,4,4
142,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,9,9,9
141,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
140,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
139,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
138,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
137,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
136,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
135,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
134,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,4,4,4
133,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
132,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,11,11,11
131,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,4,4,4
130,93,103,graphml/Oteglobe.graphml,3,22,44,random,-1,-1,-1,-1
129,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
128,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,6,6,6
127,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
126,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
125,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
124,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,3,3,3
123,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,9,9,9
122,93,103,graphml/Oteglobe.graphml,3,22,44,random,-1,7,7,11
121,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
120,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
119,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
118,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,8,8,8
117,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,7,-1,7
116,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
115,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,3,3,3
114,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,6,6,6
113,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,8,-1,8
112,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
111,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,6,6,6
110,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
109,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,65,-1,49
108,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
107,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,3,3,3
106,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,8,8,8
105,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,4,4,4
104,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,12,12,12
103,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,3,3,3
102,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,2,2,2
101,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
100,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,9,9,9
99,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,4,4,4
98,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,8,8,8
97,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
96,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
95,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
94,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,27,17,-1
93,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,11,-1,33
92,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
91,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,2,4,2
90,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
89,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
88,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,11,11,11
87,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,5,5,5
86,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
85,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,9,9,9
84,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,12,-1,12
83,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
82,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
81,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
80,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
79,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
78,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
77,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,8,-1,8
76,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,5,5,5
75,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,115,21,-1
74,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
73,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,7,11,7
72,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
71,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
70,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
69,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
68,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
67,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,5,5,5
66,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,8,-1,-1
65,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
64,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,3,3,3
63,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,2,6,2
62,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
61,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
60,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
59,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,6,6,6
58,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,9,9,9
57,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
56,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,4,4,4
55,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
54,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,8,8,8
53,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,12,12,12
52,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,4,4,4
51,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,6,6,6
50,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
49,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
48,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,3,3,3
47,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,11,-1,11
46,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
45,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,3,3,3
44,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
43,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,6,6,6
42,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,6,6,6
41,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
40,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
39,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
38,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
37,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
36,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,8,8,8
35,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,2,2,2
34,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
33,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,9,9,9
32,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
31,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
30,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
29,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,8,8,8
28,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
27,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,8,8,8
26,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
25,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
24,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,5,5,5
23,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
22,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
21,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
20,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,11,11,11
19,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
18,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
17,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,11,-1,11
16,93,103,graphml/Oteglobe.graphml,3,22,44,random,-1,2,2,2
15,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,10,10,10
14,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,14,-1,36
13,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,5,5,5
12,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,2,2,2
11,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,2,2,2
10,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,5,5,5
9,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,12,12,12
8,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,7,7,7
7,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,8,8,8
6,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,2,2,2
5,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,7,7,7
4,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,6,6,6
3,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,11,11,11
2,93,103,graphml/Oteglobe.graphml,2,22,22,random,-1,-1,-1,-1
1,93,103,graphml/Oteglobe.graphml,1,22,0,random,-1,6,6,6
