rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,8,8,8
199,93,103,graphml/Oteglobe.graphml,2,2,2,random,-1,5,5,5
198,93,103,graphml/Oteglobe.graphml,2,2,2,random,-1,6,6,6
197,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,6,6,6
196,93,103,graphml/Oteglobe.graphml,2,2,2,random,-1,3,3,3
195,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,7,7,7
194,93,103,graphml/Oteglobe.graphml,2,2,2,random,-1,10,10,10
193,93,103,graphml/Oteglobe.graphml,2,2,2,random,-1,3,3,3
192,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,7,7,7
191,93,103,graphml/Oteglobe.graphml,2,2,2,random,-1,5,5,5
190,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,9,9,9
189,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,4,4,4
188,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,4,4,4
187,93,103,graphml/Oteglobe.graphml,2,2,2,random,-1,17,22,17
186,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,10,10,10
185,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,6,6,6
184,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,8,8,8
183,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,6,6,6
182,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,7,7,7
181,93,103,graphml/Oteglobe.graphml,2,2,2,random,-1,10,10,10
180,93,103,graphml/Oteglobe.graphml,2,2,2,random,-1,6,6,6
179,93,103,graphml/Oteglobe.graphml,2,2,2,random,-1,8,8,8
178,93,103,graphml/Oteglobe.graphml,3,2,4,random,-1,12,8,12
177,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,8,8,8
176,93,103,graphml/Oteglobe.graphml,1,2,0,random,-1,4,4,4
