rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,6,6,6
199,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,7,7,7
198,93,103,graphml/Oteglobe.graphml,3,17,34,random,-1,-1,-1,-1
197,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
196,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,6,6,6
195,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
194,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,49,22,49
193,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
192,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,8,8,8
191,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,6,6,6
190,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
189,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
188,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,14,14,14
187,93,103,graphml/Oteglobe.graphml,3,17,34,random,-1,-1,-1,-1
186,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
185,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
184,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,4,4,4
183,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,10,10,10
182,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,6,6,6
181,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
180,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
179,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,7,7,7
178,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,3,3,3
177,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,6,6,6
176,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
175,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,4,6,4
174,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,7,8,7
173,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,7,11,7
172,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,11,11,11
171,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
170,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,12,-1,12
169,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
168,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,8,8,8
167,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,10,10,10
166,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,8,8,8
165,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,12,12,12
164,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,7,7,7
163,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,2,2,2
162,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,3,3,3
161,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,9,9,9
160,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
159,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,2,2,2
158,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,6,6,6
157,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,7,7,7
156,93,103,graphml/Oteglobe.graphml,3,17,34,random,-1,4,-1,4
155,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,19,-1,-1
154,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,12,12,12
153,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,17,11,17
152,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,5,5,5
151,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,3,3,3
150,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,8,8,8
149,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,3,3,3
148,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,5,5,5
147,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,11,11,11
146,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,57,29,61
145,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,5,5,5
144,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,3,3,3
143,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
142,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
141,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,4,5,4
140,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
139,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,8,8,8
138,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
137,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,4,4,4
136,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,4,4,4
135,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
134,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,10,10,10
133,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,9,11,9
132,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,4,4,4
131,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,12,10,12
130,93,103,graphml/Oteglobe.graphml,4,17,51,random,-1,-1,-1,-1
129,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,11,11,11
128,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
127,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,4,5,4
126,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,3,3,3
125,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,7,7,7
124,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,8,-1,8
123,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
122,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,5,5,5
121,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
120,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,2,2,2
119,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,6,6,6
118,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
117,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
116,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
115,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,8,8,8
114,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,6,6,6
113,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
112,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
111,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
110,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,4,4,4
109,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,7,7,7
108,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,8,8,8
107,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
106,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,10,-1,10
105,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,16,-1,16
104,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,3,3,3
103,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,7,-1,7
102,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,4,4,4
101,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,14,14,14
100,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
99,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,2,2,2
98,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
97,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,12,12,12
96,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,10,10,10
95,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,4,4,4
94,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
93,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,3,3,3
92,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,3,3,3
91,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,9,9,9
90,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,10,10,10
89,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,2,2,2
88,93,103,graphml/Oteglobe.graphml,3,17,34,random,-1,4,4,4
87,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,3,3,3
86,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,5,5,5
85,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,21,21,21
84,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,6,6,6
83,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
82,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,3,3,3
81,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,5,5,5
80,93,103,graphml/Oteglobe.graphml,2,17,17,random,-1,-1,-1,-1
79,93,103,graphml/Oteglobe.graphml,1,17,0,random,-1,4,4,4
