rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,5,5,5
199,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,-1,-1,-1
198,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,8,8,8
197,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,5,5,5
196,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,9,9,9
195,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,5,5,5
194,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,8,14,8
193,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,4,4,4
192,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,-1,-1,-1
191,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,3,3,3
190,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,6,6,6
189,93,103,graphml/Oteglobe.graphml,3,9,18,random,-1,6,6,6
188,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,5,5,5
187,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,6,6,6
186,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,5,5,5
185,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,9,9,9
184,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,16,16,18
183,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,6,6,6
182,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,4,4,4
181,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,2,2,2
180,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,8,-1,12
179,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,10,10,10
178,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,3,3,3
177,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,6,6,6
176,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,7,7,7
175,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,-1,-1,-1
174,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,3,3,3
173,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,-1,-1,-1
172,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,2,2,2
171,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,3,3,3
170,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,5,5,5
169,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,12,12,12
168,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,8,8,8
167,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,5,5,5
166,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,-1,-1,-1
165,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,6,6,6
164,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,3,3,3
163,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,9,9,9
162,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,3,3,3
161,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,10,10,10
160,93,103,graphml/Oteglobe.graphml,3,9,18,random,-1,-1,-1,-1
159,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,2,2,2
158,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,8,8,8
157,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,3,3,3
156,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,2,2,2
155,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,-1,-1,-1
154,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,6,6,6
153,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,4,4,4
152,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,9,9,9
151,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,2,2,2
150,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,16,26,16
149,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,5,-1,5
148,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,3,3,3
147,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,8,8,8
146,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,4,4,4
145,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,3,3,3
144,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,4,-1,4
143,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,14,14,14
142,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,7,7,7
141,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,7,7,7
140,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,18,21,18
139,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,6,6,6
138,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,6,-1,9
137,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,3,3,3
136,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,3,4,3
135,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,8,8,8
134,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,5,5,5
133,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,19,22,19
132,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,-1,-1,-1
131,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,2,2,2
130,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,9,9,9
129,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,2,3,2
128,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,4,4,4
127,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,4,4,4
126,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,17,17,17
125,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,7,7,7
124,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,-1,-1,-1
123,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,23,10,23
122,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,9,9,9
121,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,12,-1,12
120,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,8,8,8
119,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,6,6,6
118,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,2,2,2
117,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,6,15,6
116,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,12,17,12
115,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,4,4,4
114,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,3,3,3
113,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,6,6,6
112,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,9,9,9
111,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,9,9,9
110,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,3,3,3
109,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,3,4,3
108,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,7,7,7
107,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,-1,-1,-1
106,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,11,11,11
105,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,6,6,6
104,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,-1,-1,-1
103,93,103,graphml/Oteglobe.graphml,1,9,0,random,-1,4,4,4
102,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,4,6,4
101,93,103,graphml/Oteglobe.graphml,4,9,27,random,-1,4,4,4
100,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,5,5,5
99,93,103,graphml/Oteglobe.graphml,2,9,9,random,-1,2,2,2
