rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,15,-1,15
199,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,5,5,5
198,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,6,6,6
197,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,10,10,10
196,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,6,6,6
195,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,9,9,9
194,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,4,5,4
193,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,-1,-1,-1
192,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,6,6,6
191,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,6,6,6
190,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,12,12,12
189,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,13,13,13
188,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,12,-1,12
187,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,4,4,4
186,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,7,7,7
185,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,8,8,8
184,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,11,-1,11
183,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,4,4,4
182,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,-1,-1,-1
181,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,11,11,11
180,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,-1,-1,-1
179,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,2,2,2
178,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,-1,-1,-1
177,93,103,graphml/Oteglobe.graphml,3,15,30,random,-1,-1,-1,-1
176,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,3,3,3
175,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,7,7,7
174,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,-1,-1,-1
173,93,103,graphml/Oteglobe.graphml,1,15,0,random,-1,4,4,4
172,93,103,graphml/Oteglobe.graphml,2,15,15,random,-1,-1,-1,-1
