rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,8,8,8
199,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,8,8,8
198,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,9,9,9
197,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,8,8,8
196,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,8,8,8
195,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,11,14,11
194,93,103,graphml/Oteglobe.graphml,3,4,8,random,-1,27,21,27
193,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,6,6,6
192,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,11,11,11
191,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,6,6,6
190,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,9,10,9
189,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,5,5,5
188,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,3,3,3
187,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,3,3,3
186,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,5,5,5
185,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,12,12,12
184,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,7,7,7
183,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,5,5,5
182,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,6,6,6
181,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,7,7,7
180,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,10,10,10
179,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,14,14,14
178,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,4,4,4
177,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,11,11,11
176,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,5,5,5
175,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,3,3,3
174,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,15,19,15
173,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,13,13,13
172,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,6,15,6
171,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,14,14,14
170,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,7,7,7
169,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,4,4,4
168,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,4,4,4
167,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,11,11,11
166,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,8,8,8
165,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,10,23,15
164,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,9,9,9
163,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,10,10,10
162,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,9,9,9
161,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,7,7,7
160,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,7,7,7
159,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,8,8,8
158,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,3,3,3
157,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,8,8,8
156,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,11,11,11
155,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,12,12,12
154,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,8,8,8
153,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,11,11,11
152,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,6,6,6
151,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,6,6,6
150,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,4,4,4
149,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,5,5,5
148,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,4,4,4
147,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,10,10,10
146,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,11,11,11
145,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,6,6,6
144,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,8,8,8
143,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,9,9,9
142,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,18,4,18
141,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,4,4,4
140,93,103,graphml/Oteglobe.graphml,1,4,0,random,-1,5,5,5
139,93,103,graphml/Oteglobe.graphml,2,4,4,random,-1,4,5,4
