rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,9,9,9
199,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,5,5,5
198,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,2,2,2
197,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,5,5,5
196,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,9,9,9
195,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,5,5,5
194,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,3,3,3
193,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,2,2,2
192,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,3,3,3
191,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,11,11,11
190,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,8,8,8
189,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,-1,-1,-1
188,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,5,5,5
187,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,4,4,4
186,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,11,11,11
185,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,10,10,10
184,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,6,6,6
183,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,13,18,13
182,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,2,2,2
181,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,31,25,31
180,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,12,12,12
179,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,8,8,8
178,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,-1,-1,-1
177,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,4,4,4
176,93,103,graphml/Oteglobe.graphml,3,6,12,random,-1,17,17,17
175,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,7,7,7
174,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,2,2,2
173,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,9,12,9
172,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,7,9,7
171,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,12,19,12
170,93,103,graphml/Oteglobe.graphml,3,6,12,random,-1,28,14,28
169,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,5,5,5
168,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,11,11,11
167,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,9,9,9
166,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,11,25,11
165,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,2,2,2
164,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,12,12,12
163,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,21,22,21
162,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,2,2,2
161,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,4,4,4
160,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,5,8,5
159,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,2,2,2
158,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,9,9,9
157,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,10,10,10
156,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,-1,-1,-1
155,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,5,5,5
154,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,6,6,6
153,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,6,6,6
152,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,8,8,8
151,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,7,7,7
150,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,4,4,4
149,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,45,12,45
148,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,9,9,9
147,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,4,4,4
146,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,3,3,3
145,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,8,8,8
144,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,-1,-1,-1
143,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,8,8,8
142,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,9,9,9
141,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,11,11,11
140,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,3,3,3
139,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,5,5,5
138,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,9,9,9
137,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,9,9,9
136,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,9,9,9
135,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,8,8,8
134,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,11,11,11
133,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,15,15,15
132,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,6,6,6
131,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,5,5,5
130,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,7,7,7
129,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,11,-1,11
128,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,11,11,11
127,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,5,5,5
126,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,4,4,4
125,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,3,3,3
124,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,8,8,8
123,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,5,5,5
122,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,4,6,4
121,93,103,graphml/Oteglobe.graphml,3,6,12,random,-1,29,-1,29
120,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,3,3,3
119,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,22,11,22
118,93,103,graphml/Oteglobe.graphml,1,6,0,random,-1,12,12,12
117,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,7,7,7
116,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,9,9,9
115,93,103,graphml/Oteglobe.graphml,2,6,6,random,-1,3,3,3
