rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,3,3,3
199,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,3,3,3
198,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,10,10,10
197,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,3,3,3
196,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,10,10,10
195,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,6,6,6
194,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
193,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,4,4,4
192,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,2,2,2
191,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
190,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
189,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,5,5,5
188,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,4,4,4
187,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,6,6,6
186,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
185,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,8,8,8
184,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
183,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,9,-1,9
182,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
181,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
180,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,3,3,3
179,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
178,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,11,11,11
177,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
176,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,2,2,2
175,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,10,10,10
174,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,9,9,9
173,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
172,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
171,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
170,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
169,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
168,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,9,9,9
167,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,9,-1,9
166,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
165,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,9,9,9
164,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
163,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
162,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,10,10,10
161,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,2,2,2
160,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,5,5,5
159,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
158,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,4,4,4
157,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,9,9,9
156,93,103,graphml/Oteglobe.graphml,3,21,42,random,-1,4,-1,4
155,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
154,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
153,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
152,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,6,6,6
151,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
150,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
149,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,8,8,8
148,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,7,7,7
147,93,103,graphml/Oteglobe.graphml,1,21,0,random,-1,4,4,4
146,93,103,graphml/Oteglobe.graphml,2,21,21,random,-1,-1,-1,-1
