rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,7,-1,7
199,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,3,3,3
198,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,13,13,13
197,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,6,6,6
196,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,8,8,8
195,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,12,32,12
194,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,2,2,2
193,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,3,3,3
192,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,16,16,16
191,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,8,8,8
190,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,8,8,8
189,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,6,6,6
188,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,15,15,15
187,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,11,12,11
186,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,6,6,6
185,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,13,18,13
184,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,2,2,2
183,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,7,7,7
182,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,13,20,13
181,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,3,3,3
180,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,6,6,6
179,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,9,10,9
178,93,103,graphml/Oteglobe.graphml,3,3,6,random,-1,15,15,15
177,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,3,3,3
176,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,8,8,8
175,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,8,8,8
174,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,7,7,7
173,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,5,5,5
172,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,8,13,8
171,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,7,7,7
170,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,10,10,10
169,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,10,10,10
168,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,7,7,7
167,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,11,11,11
166,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,9,9,9
165,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,6,6,6
164,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,6,6,6
163,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,10,10,10
162,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,2,2,2
161,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,8,8,8
160,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,7,7,7
159,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,7,8,7
158,93,103,graphml/Oteglobe.graphml,1,3,0,random,-1,12,12,12
157,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,2,2,2
156,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,2,2,2
155,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,8,8,8
154,93,103,graphml/Oteglobe.graphml,2,3,3,random,-1,7,12,7
