rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,7,7,7
199,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,9,9,9
198,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,9,9,9
197,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,2,2,2
196,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,4,4,4
195,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
194,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,10,10,10
193,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,2,2,2
192,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,7,7,7
191,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
190,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,3,3,3
189,93,103,graphml/Oteglobe.graphml,3,18,36,random,-1,-1,-1,-1
188,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,5,5,5
187,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,3,3,3
186,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
185,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,9,9,9
184,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
183,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
182,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,10,10,10
181,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
180,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,4,4,4
179,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,3,3,3
178,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
177,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,7,7,7
176,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
175,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,8,8,8
174,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,16,17,79
173,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,12,12,12
172,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,3,3,3
171,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,9,9,9
170,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
169,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,11,11,11
168,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
167,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,5,5,5
166,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,10,10,10
165,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
164,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,5,5,5
163,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,2,5,2
162,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,4,4,4
161,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,13,13,13
160,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,3,3,3
159,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
158,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,10,10,10
157,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,6,6,6
156,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,8,8,8
155,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,3,3,3
154,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,7,7,7
153,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,-1,-1,-1
152,93,103,graphml/Oteglobe.graphml,1,18,0,random,-1,4,4,4
151,93,103,graphml/Oteglobe.graphml,2,18,18,random,-1,2,2,2
