rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,4,,12,clustered,0.6;-0.3,4,4,8
199,25,56,graphml/AttMpls.graphml,4,,7,clustered,0.6;-0.3,25,5,3
198,25,56,graphml/AttMpls.graphml,4,,12,clustered,0.6;-0.3,3,3,3
197,25,56,graphml/AttMpls.graphml,3,,6,clustered,0.6;-0.3,3,3,3
196,25,56,graphml/AttMpls.graphml,2,,3,clustered,0.6;-0.3,4,4,4
195,25,56,graphml/AttMpls.graphml,4,,12,clustered,0.6;-0.3,11,7,5
194,25,56,graphml/AttMpls.graphml,4,,7,clustered,0.6;-0.3,11,18,29
193,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.6;-0.3,-1,-1,-1
192,25,56,graphml/AttMpls.graphml,3,,6,clustered,0.6;-0.3,9,17,9
191,25,56,graphml/AttMpls.graphml,4,,9,clustered,0.6;-0.3,5,11,11
190,25,56,graphml/AttMpls.graphml,3,,10,clustered,0.6;-0.3,4,4,6
189,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.6;-0.3,-1,-1,-1
188,25,56,graphml/AttMpls.graphml,3,,19,clustered,0.6;-0.3,13,12,8
187,25,56,graphml/AttMpls.graphml,2,,19,clustered,0.6;-0.3,10,16,16
186,25,56,graphml/AttMpls.graphml,2,,15,clustered,0.6;-0.3,3,3,3
185,25,56,graphml/AttMpls.graphml,3,,6,clustered,0.6;-0.3,2,5,2
184,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.6;-0.3,-1,-1,-1
183,25,56,graphml/AttMpls.graphml,4,,7,clustered,0.6;-0.3,2,10,2
182,25,56,graphml/AttMpls.graphml,2,,14,clustered,0.6;-0.3,29,9,33
181,25,56,graphml/AttMpls.graphml,2,,4,clustered,0.6;-0.3,14,6,-1
180,25,56,graphml/AttMpls.graphml,4,,12,clustered,0.6;-0.3,15,9,5
179,25,56,graphml/AttMpls.graphml,2,,17,clustered,0.6;-0.3,5,3,3
178,25,56,graphml/AttMpls.graphml,5,,12,clustered,0.6;-0.3,-1,-1,-1
177,25,56,graphml/AttMpls.graphml,2,,7,clustered,0.6;-0.3,5,5,11
176,25,56,graphml/AttMpls.graphml,3,,6,clustered,0.6;-0.3,4,8,4
175,25,56,graphml/AttMpls.graphml,4,,8,clustered,0.6;-0.3,-1,-1,-1
174,25,56,graphml/AttMpls.graphml,4,,19,clustered,0.6;-0.3,-1,-1,-1
173,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.6;-0.3,-1,-1,-1
172,25,56,graphml/AttMpls.graphml,2,,12,clustered,0.6;-0.3,13,16,18
171,25,56,graphml/AttMpls.graphml,2,,3,clustered,0.6;-0.3,7,3,7
170,25,56,graphml/AttMpls.graphml,2,,8,clustered,0.6;-0.3,5,-1,24
169,25,56,graphml/AttMpls.graphml,5,,13,clustered,0.6;-0.3,5,14,4
168,25,56,graphml/AttMpls.graphml,5,,12,clustered,0.6;-0.3,2,2,2
167,25,56,graphml/AttMpls.graphml,6,,19,clustered,0.6;-0.3,7,13,9
166,25,56,graphml/AttMpls.graphml,2,,4,clustered,0.6;-0.3,3,3,3
165,25,56,graphml/AttMpls.graphml,2,,4,clustered,0.6;-0.3,9,6,11
164,25,56,graphml/AttMpls.graphml,2,,9,clustered,0.6;-0.3,6,6,-1
163,25,56,graphml/AttMpls.graphml,4,,8,clustered,0.6;-0.3,5,5,7
162,25,56,graphml/AttMpls.graphml,2,,5,clustered,0.6;-0.3,4,6,4
161,25,56,graphml/AttMpls.graphml,3,,7,clustered,0.6;-0.3,3,3,3
160,25,56,graphml/AttMpls.graphml,5,,17,clustered,0.6;-0.3,3,2,3
159,25,56,graphml/AttMpls.graphml,2,,4,clustered,0.6;-0.3,6,10,6
158,25,56,graphml/AttMpls.graphml,3,,8,clustered,0.6;-0.3,15,6,15
157,25,56,graphml/AttMpls.graphml,3,,8,clustered,0.6;-0.3,2,2,2
156,25,56,graphml/AttMpls.graphml,6,,19,clustered,0.6;-0.3,28,32,26
155,25,56,graphml/AttMpls.graphml,3,,4,clustered,0.6;-0.3,13,5,-1
154,25,56,graphml/AttMpls.graphml,2,,21,clustered,0.6;-0.3,3,3,3
153,25,56,graphml/AttMpls.graphml,2,,4,clustered,0.6;-0.3,43,19,-1
152,25,56,graphml/AttMpls.graphml,4,,7,clustered,0.6;-0.3,4,5,6
151,25,56,graphml/AttMpls.graphml,3,,6,clustered,0.6;-0.3,2,2,2
