rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,11,11,11
199,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,5,6,5
198,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,6,6,6
197,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,11,11,11
196,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,5,5,5
195,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,16,44,16
194,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,4,6,4
193,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,3,3,3
192,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,4,4,4
191,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,7,7,7
190,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,13,13,13
189,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,8,8,8
188,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,5,9,5
187,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,4,4,4
186,197,243,graphml/Cogentco.graphml,3,7,14,random,-1,4,4,4
185,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,6,6,6
184,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,14,14,14
183,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,15,15,15
182,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,16,16,16
181,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,13,13,13
180,197,243,graphml/Cogentco.graphml,3,7,14,random,-1,2,2,2
179,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,2,2,2
178,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,10,10,10
177,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,22,23,22
176,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,7,7,7
175,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,8,8,8
174,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,12,12,12
173,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,3,3,3
172,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,11,13,11
171,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,-1,-1,-1
170,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,9,9,9
169,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,11,11,11
168,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,10,25,10
167,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,13,16,13
166,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,9,9,9
165,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,16,16,16
164,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,9,9,9
163,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,11,11,11
162,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,15,15,15
161,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,13,13,13
160,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,13,13,13
159,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,12,-1,12
158,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,13,13,13
157,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,6,6,6
156,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,18,21,18
155,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,11,11,11
154,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,4,4,4
153,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,13,13,13
152,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,5,10,5
151,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,11,11,11
150,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,16,16,16
149,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,8,15,8
148,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,20,21,20
147,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,16,-1,16
146,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,2,2,2
145,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,4,4,4
144,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,6,6,6
143,197,243,graphml/Cogentco.graphml,3,7,14,random,-1,25,37,25
142,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,11,11,11
141,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,12,12,12
140,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,20,20,20
139,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,6,6,6
138,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,23,26,23
137,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,8,8,8
136,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,15,15,15
135,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,10,10,10
134,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,7,7,7
133,197,243,graphml/Cogentco.graphml,3,7,14,random,-1,7,7,7
132,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,8,8,8
131,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,12,15,12
130,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,11,11,11
129,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,16,17,16
128,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,4,4,4
127,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,8,8,8
126,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,9,9,9
125,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,14,14,14
124,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,17,-1,17
123,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,20,-1,20
122,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,14,14,14
121,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,21,49,21
120,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,3,3,3
119,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,8,8,8
118,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,23,38,23
117,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,16,28,16
116,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,12,12,12
115,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,2,6,2
114,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,13,13,13
113,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,16,30,20
112,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,17,17,17
111,197,243,graphml/Cogentco.graphml,3,7,14,random,-1,8,8,8
110,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,7,14,7
109,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,5,5,5
108,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,11,16,11
107,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,15,15,15
106,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,11,11,11
105,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,15,35,15
104,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,2,5,2
103,197,243,graphml/Cogentco.graphml,3,7,14,random,-1,14,-1,14
102,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,9,9,9
101,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,13,18,13
100,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,7,10,7
99,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,14,14,14
98,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,11,11,11
97,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,21,-1,21
96,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,3,3,3
95,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,10,10,10
94,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,5,5,5
93,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,10,10,10
92,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,29,49,29
91,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,8,19,8
90,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,22,22,22
89,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,7,7,7
88,197,243,graphml/Cogentco.graphml,3,7,14,random,-1,4,4,4
87,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,15,15,15
86,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,11,11,11
85,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,10,10,10
84,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,8,8,8
83,197,243,graphml/Cogentco.graphml,3,7,14,random,-1,9,10,9
82,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,5,5,5
81,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,-1,-1,-1
80,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,5,5,5
79,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,13,13,13
78,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,12,12,12
77,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,7,7,7
76,197,243,graphml/Cogentco.graphml,3,7,14,random,-1,32,41,32
75,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,5,5,5
74,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,7,7,7
73,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,11,11,11
72,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,-1,-1,-1
71,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,9,17,9
70,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,5,6,5
69,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,20,20,20
68,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,9,9,9
67,197,243,graphml/Cogentco.graphml,1,7,0,random,-1,13,13,13
66,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,16,30,16
65,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,16,16,16
64,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,2,2,2
63,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,15,15,15
62,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,10,10,10
61,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,12,-1,12
60,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,7,7,7
59,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,5,5,5
58,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,10,10,10
57,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,87,-1,87
56,197,243,graphml/Cogentco.graphml,2,7,7,random,-1,4,4,4
