rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,10,11,10
199,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,6,6,6
198,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,16,16,16
197,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,13,15,13
196,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,10,11,10
195,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,17,12,17
194,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,17,17,17
193,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,19,-1,19
192,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,6,12,6
191,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,18,18,18
190,197,243,graphml/Cogentco.graphml,3,5,10,random,-1,14,14,14
189,197,243,graphml/Cogentco.graphml,3,5,10,random,-1,7,7,7
188,197,243,graphml/Cogentco.graphml,3,5,10,random,-1,7,7,7
187,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,19,19,19
186,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,17,17,17
185,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,12,12,12
184,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,6,7,6
183,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,22,22,22
182,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,19,19,19
181,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,12,12,12
180,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,11,11,11
179,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,16,16,16
178,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,21,26,21
177,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,6,7,6
176,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,16,16,16
175,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,15,15,15
174,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,11,13,11
173,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,8,14,8
172,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,8,8,8
171,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,8,10,8
170,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,12,12,12
169,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,10,10,10
168,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,17,17,17
167,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,15,15,15
166,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,8,10,8
165,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,6,6,6
164,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,7,7,7
163,197,243,graphml/Cogentco.graphml,3,5,10,random,-1,9,16,9
162,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,6,6,6
161,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,11,11,11
160,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,8,8,8
159,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,6,6,6
158,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,13,13,13
157,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,8,8,8
156,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,7,7,7
155,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,11,14,11
154,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,11,11,11
153,197,243,graphml/Cogentco.graphml,1,5,0,random,-1,18,18,18
152,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,2,2,2
151,197,243,graphml/Cogentco.graphml,2,5,5,random,-1,13,13,13
