rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,12,12,12
199,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,4,7,4
198,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,17,17,17
197,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,18,18,18
196,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,28,25,21
195,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,7,7,7
194,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,58,61,51
193,197,243,graphml/Cogentco.graphml,3,15,30,random,-1,-1,-1,-1
192,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,13,26,13
191,197,243,graphml/Cogentco.graphml,3,15,30,random,-1,-1,-1,-1
190,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,14,14,14
189,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,15,15,15
188,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,-1,-1,-1
187,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,10,10,10
186,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,18,18,18
185,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,-1,-1,-1
184,197,243,graphml/Cogentco.graphml,3,15,30,random,-1,7,7,7
183,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,19,19,19
182,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,4,7,4
181,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,3,3,3
180,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,13,13,13
179,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,14,18,19
178,197,243,graphml/Cogentco.graphml,3,15,30,random,-1,2,2,2
177,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,13,13,13
176,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,7,7,7
175,197,243,graphml/Cogentco.graphml,3,15,30,random,-1,2,2,2
174,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,11,11,11
173,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,15,15,15
172,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,14,14,14
171,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,9,9,9
170,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,7,7,7
169,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,13,13,13
168,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,-1,-1,-1
167,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,6,6,6
166,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,13,13,13
165,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,15,15,15
164,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,3,3,3
163,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,5,5,5
162,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,-1,-1,-1
161,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,7,7,7
160,197,243,graphml/Cogentco.graphml,1,15,0,random,-1,18,18,18
159,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,-1,-1,-1
158,197,243,graphml/Cogentco.graphml,2,15,15,random,-1,7,7,7
