rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,3,11,22,random,-1,3,3,3
199,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,14,14,14
198,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,5,5,5
197,197,243,graphml/Cogentco.graphml,3,11,22,random,-1,4,4,4
196,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,20,21,20
195,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,6,6,6
194,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,7,7,7
193,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,22,22,22
192,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,14,26,14
191,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,5,5,5
190,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,18,38,18
189,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,16,-1,16
188,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,6,21,6
187,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,9,8,9
186,197,243,graphml/Cogentco.graphml,3,11,22,random,-1,17,-1,17
185,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,12,12,12
184,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,12,12,12
183,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,9,14,9
182,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,15,15,15
181,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,10,13,10
180,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,20,20,20
179,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,11,11,11
178,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,3,3,3
177,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,94,-1,94
176,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,15,15,15
175,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,8,8,8
174,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,11,11,11
173,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,3,3,3
172,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,12,13,12
171,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,18,18,18
170,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,13,21,13
169,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,6,6,6
168,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,-1,-1,-1
167,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,11,11,11
166,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,20,20,20
165,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,10,10,10
164,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,12,12,12
163,197,243,graphml/Cogentco.graphml,1,11,0,random,-1,5,5,5
162,197,243,graphml/Cogentco.graphml,2,11,11,random,-1,4,4,4
