rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,12,12,12
199,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,15,24,15
198,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,27,54,27
197,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,10,10,10
196,197,243,graphml/Cogentco.graphml,1,4,0,random,-1,9,9,9
195,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,6,9,6
194,197,243,graphml/Cogentco.graphml,3,4,8,random,-1,8,11,8
193,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,16,16,16
192,197,243,graphml/Cogentco.graphml,1,4,0,random,-1,3,3,3
191,197,243,graphml/Cogentco.graphml,1,4,0,random,-1,19,19,19
190,197,243,graphml/Cogentco.graphml,1,4,0,random,-1,15,15,15
189,197,243,graphml/Cogentco.graphml,1,4,0,random,-1,13,13,13
188,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,15,15,15
187,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,11,11,11
186,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,11,12,11
185,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,21,49,21
184,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,15,25,15
183,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,14,19,14
182,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,9,9,9
181,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,12,12,12
180,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,12,12,12
179,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,19,-1,19
178,197,243,graphml/Cogentco.graphml,3,4,8,random,-1,9,9,9
177,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,17,20,17
176,197,243,graphml/Cogentco.graphml,1,4,0,random,-1,11,11,11
175,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,20,21,20
174,197,243,graphml/Cogentco.graphml,2,4,4,random,-1,7,7,7
